gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
b2098	225.1027842604592	-1.8500038996527655	0.18994427121869162	-9.923911346805811	3.276586617470122e-23	8.882447394978527e-22
b0259	812.0415636904248	-1.4945925432077973	0.15328549537147082	-9.907426936393511	3.864709123983304e-23	1.0405990445319911e-21
b0284	525.3699137822331	1.7711028307960972	0.18191496784409208	9.899633522983242	4.178032213404259e-23	1.1174133134507365e-21
b1391	117.05561854309497	-2.6708044970008133	0.2761925666167101	-9.872927908200884	5.454866882788569e-23	1.4491763018608298e-21
b1329	1363.302189993705	-1.4039027682592227	0.14454663549158991	-9.866173787149647	5.834796077075626e-23	1.5398451898772429e-21
b0880	520.2637772675121	-1.6738230436308708	0.1734485682196247	-9.823158872300612	8.949434362236312e-23	2.346282627204717e-21
b1390	110.45153992810141	-2.7206089243870073	0.2828866433574478	-9.81617818831064	9.591096188550861e-23	2.4980730922467438e-21
b2097	9971.999722128729	1.507121470428794	0.1564659964937038	9.809389226788987	1.0258759965539511e-22	2.637494094366126e-21
b1929	4252.198401887025	-1.8143636814961994	0.1885420727050499	-9.809406779589551	1.0256975748957124e-22	2.637494094366126e-21
b3845	1090.8066277156477	-1.817991128399229	0.19025931406488528	-9.73939242880211	2.0477499175024317e-22	5.230950911055891e-21
b3512	490.04538947548235	5.216242010377875	0.5538618342388657	9.723246783694895	2.4000410532177436e-22	6.091823947180069e-21
b2074	367.13092649266906	1.744960863766741	0.18275029712572677	9.705600371084799	2.8539114245725587e-22	7.197998118304838e-21
b2062	90.92594212160274	6.946233766081069	0.7024162999500817	9.612401257379162	7.08764583491627e-22	1.776369097618952e-20
b4153	2499.557071664895	-1.2725289140770717	0.13503503939779568	-9.568218944000584	1.0876311654394792e-21	2.708881371422703e-20
b4289	675.7298380299662	-2.0942980648664418	0.22388980080995602	-9.567200106209246	1.0983997094779417e-21	2.7187098399190046e-20
b2788	312.91935703716734	-1.8353421818779196	0.1957996637175385	-9.55313897775257	1.2582493283490571e-21	3.0951380083154275e-20
b3605	8033.325030128362	-2.083596866425672	0.2230081147340905	-9.547437070500287	1.3294439908342796e-21	3.250205094156199e-20
b1828	232.70289423065356	1.8960419459991222	0.20307888932847912	9.541390444769936	1.4092992907599705e-21	3.424425410779562e-20
b3666	70.59328162877573	-3.7388498136748507	0.40205763998445104	-9.520386092648131	1.7253682887422677e-21	4.167025836750265e-20
b2282	11325.035703170412	-1.1030836914750657	0.11814298237064473	-9.447925962592805	3.45610671096418e-21	8.296738098308589e-20
b0484	1762.5282668642215	1.7016846574891358	0.18409031817305796	9.42159642790229	4.442809074294913e-21	1.060155338985942e-19
b2342	1347.9021179863153	-1.8162048715245938	0.19703339401675435	-9.410987526181213	4.914971389479935e-21	1.1658429158974726e-19
b4014	54120.43239706481	1.7823446541964545	0.19561343383548246	9.29762452350596	1.436184033875392e-20	3.386504955617419e-19
b0814	9762.731165154562	1.5413984000860332	0.16971422096111594	9.262567489793778	1.9957439526908135e-20	4.678258618513466e-19
b2875	254.65540862316016	-2.3208810306447964	0.25680692755779644	-9.255996431709237	2.1224141202409926e-20	4.946093724655179e-19
b0979	270.62740156579855	2.822786024656433	0.31496974776967296	9.240605618620098	2.451059574290187e-20	5.678763025317672e-19
b1920	2672.0989050706276	-1.1869222028622297	0.13068688543738594	-9.224423878455218	2.850893219307676e-20	6.56694189534167e-19
b3806	3531.313022662773	1.2518254896796281	0.13854156878477372	9.192568403985092	3.835713894495913e-20	8.78466659170472e-19
b0440	3722.4467149549523	-2.055918114590705	0.22927958017612732	-9.186999505961104	4.0395163082598864e-20	9.198555707666085e-19
b3073	2189.698327084468	1.578693393688114	0.1751665824058975	9.186374846678905	4.0630339840322205e-20	9.199540014982044e-19
b1466	216.69781073255263	1.8039338218469034	0.20114542287561082	9.184686286270138	4.1272858557497425e-20	9.292222675233178e-19
b3491	1320.8884415939685	5.379919716586402	0.6061289035458594	9.132829665367419	6.673180937864239e-20	1.4939677549094938e-18
b4016	7346.43369637701	1.953095977156844	0.21911014489484557	9.128534185158458	6.943299498828346e-20	1.5457568995994948e-18
b3092	927.0596167478074	-1.5473711256920084	0.17320037713157577	-9.107908395535002	8.398543064010486e-20	1.859344117226766e-18
b3225	7577.246431261159	-2.1252813703838553	0.23920430316081517	-9.10404124486095	8.703170897879012e-20	1.916140112046843e-18
b2752	4872.529499994854	-1.7389948605398904	0.1952996347399972	-9.097463005135014	9.246644211976728e-20	2.0246086365234758e-18
b1680	1631.9211041960878	1.4457854515146962	0.16181823067151718	9.092725861369878	9.658655157039094e-20	2.1032645246339226e-18
b4188	401.63919003184157	-1.6165545367816772	0.18219955354173153	-9.058218773612086	1.3259809335079253e-19	2.8696288314108818e-18
b1258	71.8265803676184	3.4787391253339344	0.3918748641274597	9.057708343899096	1.3321990810815888e-19	2.8696288314108818e-18
b2980	414.18933714018686	-1.5948222813135409	0.180530432755843	-9.017806498742608	1.918928997225333e-19	4.1112537924424474e-18
b1846	221.23274660616224	2.3137747883014885	0.26451584435570985	9.013485300241916	1.9960970214469625e-19	4.253714775650345e-18
b2464	3258.3665484048433	1.2503014047656018	0.14115640447787856	9.008989637518185	2.079635361283305e-19	4.408163252507431e-18
b4015	63388.35358212702	1.9923213468176635	0.22693723742917946	8.98142501073898	2.6728224912607175e-19	5.635554300356592e-18
b2466	49.1859541771771	4.056716938693824	0.4596678142643549	8.960227853267545	3.2400817859516036e-19	6.795645219482705e-18
b3241	80.37472890485908	2.697337630928532	0.31009638389068933	8.914557375086094	4.897686828932375e-19	1.0218472258269902e-17
b1959	211.1946569670009	2.0128260302807055	0.23247749131556922	8.903459868935887	5.413234941656654e-19	1.1235281897136336e-17
b0681	78.77750483027857	-3.5910104608150166	0.4144428043084774	-8.89638284947377	5.769630544069058e-19	1.1912941822857614e-17
b3212	8146.225426622011	1.2357673642425568	0.14142750646626367	8.893020534645586	5.946981893242044e-19	1.2215836517819352e-17
b1681	2157.142235267412	1.4468266118067898	0.16580986975489806	8.890226747586798	6.098433077595297e-19	1.2462695289342182e-17
b4342	615.0553336507668	-1.6472192519578985	0.18979666274285947	-8.873896853319977	7.062998078423526e-19	1.4360228235978443e-17
b0953	475.44473556216207	2.30997268412276	0.26893747253723926	8.848056170544876	8.905682769677395e-19	1.8014794841200212e-17
b3604	3516.067081702953	-2.416381072737953	0.2807268575527018	-8.846257266103539	9.050348051086804e-19	1.8214968173525712e-17
b2518	1871.373137898965	-1.588084821727243	0.18374381741508625	-8.830254835084714	1.0443750328814284e-18	2.0913741236344182e-17
b3709	27852.63937424336	-2.016069234222449	0.23433479862639325	-8.821716005781386	1.127188319757111e-18	2.2459227271160437e-17
b3224	7532.1481166840285	-1.9023748109787249	0.22099005593331347	-8.820607055846859	1.1384084829348668e-18	2.2569939325847982e-17
b1784	2360.898395349315	1.1251045054212454	0.12993001425373377	8.798298155166123	1.389065738496485e-18	2.740310380152719e-17
b0220	864.1728821478963	1.8810400596044623	0.2200164022597438	8.759929457264041	1.953726023494214e-18	3.8352700510465234e-17
b1379	208.66266631896931	2.073231901570089	0.24201979499516793	8.752928798251508	2.078858576933713e-18	4.060907563274925e-17
b3418	7709.775201961966	-1.3966321774242054	0.16283521362962092	-8.743736909485031	2.255242640281047e-18	4.383971669034132e-17
b4309	186.74932590422205	-2.903692796356748	0.34182784664765575	-8.742501178157205	2.280055021647467e-18	4.4106889617792025e-17
