gene_R,padj_R,gene_python,padj_python,diff_padj,ratio_padj
b0766,0.154164079103162,b0766,0.1805473972712916,0.02638331816812961,1.1711379091784064
b0767,0.135356610566882,b0767,0.1381206027194306,0.0027639921525486055,1.0204200750962427
,,b0768,0.8630141698511176,,
b0771,0.252276022659224,b0771,0.2779899005954326,0.025713877936208607,1.1019275540543267
b0772,0.458415451312946,b0772,0.5066528565586897,0.04823740524574377,1.1052263947639356
b0773,6.39043205290667e-07,b0773,6.451134358630307e-07,6.070230572363603e-09,1.0094989361002635
b0774,0.0124027113972178,b0774,0.015687738627244,0.003285027230026199,1.2648636354437064
b0775,0.298645165887211,b0775,0.326093025041012,0.02744785915380099,1.091907930510977
b0776,0.25584775824861,b0776,0.2803939155152544,0.024546157266644386,1.0959404820846335
b0777,0.42664737286263,b0777,0.4559657161630928,0.02931834330046279,1.0687179745271806
b0778,0.957669345394382,b0778,0.9508418399350612,-0.00682750545932076,0.9928707068967431
b0779,1.30116256772463e-05,b0779,1.7877789546083283e-05,4.866163868836983e-06,1.373985848466771
b0780,0.676117730201395,b0780,0.7198974177249609,0.04377968752356587,1.0647515744196283
b0781,0.0009499544108227,b0781,0.0009460204900233,-3.9339207993999625e-06,0.9958588320085876
b0782,0.784654275389923,b0782,0.7749357104536183,-0.009718564936304741,0.9876142076311567
b0783,0.0436218484957672,b0783,0.0455133168572345,0.001891468361467294,1.0433605733523839
b0784,0.715442495721372,b0784,0.7235644435697942,0.00812194784842224,1.011352341938024
b0785,0.46944263896838,b0785,0.4768031931203248,0.007360554151944809,1.0156793472534151
b0786,0.275117819010955,b0786,0.3147095153557553,0.03959169634480031,1.1439081499233017
b0787,0.352031201624318,b0787,0.3850934618509084,0.03306226022659042,1.0939185506115277
b0788,6.927072260541021e-15,b0788,7.964390129412365e-15,1.037317868871344e-15,1.1497483828457027
b0789,9.44862700378279e-14,b0789,9.21920280841499e-14,-2.2942419536780013e-15,0.9757187795352754
b0790,5.8953535363529e-16,b0790,6.705009137164789e-16,8.09655600811889e-17,1.1373379214357981
b0791,1.5344377951063501e-09,b0791,1.4968078933476111e-09,-3.762990175873898e-11,0.9754764240826518
b0792,0.0650729901583451,b0792,0.0685882415201,0.003515251361754901,1.054020129599102
b0793,0.522279440947642,b0793,0.5244310269236422,0.002151585976000181,1.004119606875768
b0794,0.724168836521598,b0794,0.7267325869420027,0.002563750420404687,1.003540266152185
b0795,0.936432446449531,b0795,0.9631866352358752,0.02675418878634417,1.0285703350922772
b0796,0.935941502313329,b0796,0.9594358035156528,0.023494301202323875,1.0251023179806151
b0797,6.633568223774659e-12,b0797,5.24091954872699e-12,-1.3926486750476697e-12,0.7900603976519865
b0798,0.0410465860048191,b0798,0.0447643794975151,0.003717793492695999,1.0905749747922886
b0799,0.324202349674893,b0799,0.3556784654894113,0.03147611581451831,1.097087870726669
b0800,0.0026881011535188,b0800,0.0037813968745778,0.001093295721059,1.4067167337166033
b0801,0.920690983330816,b0801,0.941291633365176,0.020600650034359957,1.0223752055872561
b0802,6.64138192666199e-08,b0802,7.58948174308143e-08,9.480998164194395e-09,1.1427564062553413
b0803,0.513840412401255,b0803,0.5261115484456771,0.012271136044422093,1.0238812202159755
b0804,0.849734567614303,b0804,0.8727223815958816,0.022987813981578564,1.0270529349489907
b0805,4.335177660709171e-09,b0805,5.414292501579942e-09,1.079114840870771e-09,1.248920557662738
b0806,0.271810790510598,b0806,0.2851636421399166,0.013352851629318596,1.049125539145209
b0807,0.898488356766904,b0807,0.8955214761911253,-0.002966880575778652,0.9966979198412158
b0808,2.02669596243717e-16,b0808,2.925746978692833e-16,8.990510162556633e-17,1.4436042864438947
b0809,1.98116613693672e-06,b0809,2.8335366944535285e-06,8.523705575168086e-07,1.4302367891441676
b0810,3.97113145472508e-08,b0810,8.55172589028307e-08,4.5805944355579894e-08,2.153473383538522
b0811,5.78040880604626e-14,b0811,2.480945977466254e-13,1.902905096861628e-13,4.291990516088075
b0812,6.32028981105335e-14,b0812,1.0092718014057699e-13,3.7724282030043485e-14,1.5968758262329792
b0813,0.786051402675182,b0813,0.8235543270696343,0.03750292439445224,1.0477105241041718
b0814,3.82193136857098e-19,b0814,4.678258618513467e-19,8.563272499424863e-20,1.2240561557395697
b0815,0.306225124594407,b0815,0.3208255726612061,0.01460044806679911,1.04767880521279
b0817,0.321461938997485,b0817,0.3600921499034631,0.038630210905978124,1.120170403458807
b0818,0.349837664489599,b0818,0.3891009893859886,0.03926332489638956,1.1122329837002354
b0819,2.09293309162437e-15,b0819,3.597497884082841e-15,1.5045647924584713e-15,1.7188785912361615
b0820,0.615499022789165,b0820,0.6540904892372099,0.0385914664480449,1.0626994763909872
b0821,0.117250875804052,b0821,0.1256252614277965,0.008374385623744512,1.071422798050052
b0822,9.1495417845423e-06,b0822,1.3533410341477012e-05,4.383868556934711e-06,1.4791353119279744
b0823,0.0229557259658667,b0823,0.022979877777793,2.415181192630053e-05,1.0010521040354905
b0825,0.397501708025702,b0825,0.4247527231080253,0.027251015082323304,1.068555718207282
b0826,0.923262018839007,b0826,0.9444471736546962,0.021185154815689167,1.0229459832457197
b0827,0.868105548835949,b0827,0.8976565901540488,0.029551041318099713,1.0340408391096279
b0828,0.0001437513458181,b0828,0.0001716437223406,2.789237652250001e-05,1.1940321070648927
b0829,0.0008804861801466,b0829,0.0010872536223514,0.00020676744220480007,1.2348332624259628
b0830,0.0058061369477318,b0830,0.0068204775047677,0.0010143405570359,1.1747014523024915
b0831,0.0154611639169955,b0831,0.0168900875618221,0.0014289236448266004,1.0924201859897413
b0832,0.578217206781352,b0832,0.6034640782668889,0.025246871485536837,1.0436633002087117
b0833,0.74471233823429,b0833,0.7356993070144036,-0.009013031219886392,0.9878972983833513
b0834,0.601487212117981,b0834,0.6384632601153343,0.03697604799735332,1.0614743709465606
b0835,0.0013287980731151,b0835,0.0013131306438752,-1.566742923990016e-05,0.9882093227278912
b0836,0.403120129334626,b0836,0.4073986744898697,0.004278545155243729,1.01061357358241
b0837,8.72907249163218e-37,b0837,5.029015905900464e-36,4.156108656737246e-36,5.761225961545576
b0838,0.862403637872091,b0838,0.855076832239109,-0.007326805632981936,0.9915042037031984
b0839,0.567329184827983,b0839,0.6250092068715762,0.05768002204359324,1.1016694074377331
b0840,0.578294009957903,b0840,0.6260553227605224,0.047761312802619416,1.082590018191778
b0841,0.199364873126042,b0841,0.2345326159612393,0.0351677428351973,1.1763988925619993
b0842,0.0639840430160536,b0842,0.0758569935788491,0.011872950562795512,1.1855611181027836
b0843,0.682775644284168,b0843,0.7186241316982657,0.03584848741409763,1.0525040512417247
b0844,0.0006762733454725,b0844,0.0008704418628758,0.0001941685174033,1.2871154374236617
b0845,0.0222165768388141,b0845,0.0300492516213823,0.007832674782568199,1.3525599303347176
b0846,7.6234345307569e-09,b0846,1.0286329970254317e-08,2.662895439497416e-09,1.3493039034773515
b0847,0.0062870591034756,b0847,0.0070616975929621,0.0007746384894865002,1.123211580603444
b0848,0.495159768765102,b0848,0.4949707416870189,-0.00018902707808310382,0.9996182503304852
b0850,9.06748471250815e-08,b0850,1.234454035047443e-07,3.27705563796628e-08,1.361407351858641
b0851,2.00318652199774e-06,b0851,2.5272767313845664e-06,5.240902093868265e-07,1.2616282625864321
b0852,0.001029142518312,b0852,0.0011710000281648,0.00014185750985280018,1.1378404908248032
b0853,0.653488851996589,b0853,0.6513000048509056,-0.002188847145683459,0.9966505210624543
b0854,0.002539320222777,b0854,0.0023878158755642,-0.00015150434721279997,0.9403366515755485
b0855,0.0073074810220697,b0855,0.0074379330755622,0.0001304520534925,1.017851849782232
b0856,0.0288972530684818,b0856,0.0305493819250604,0.001652128856578599,1.0571725226845377
b0857,0.0952897027987444,b0857,0.0910937528824756,-0.0041959499162687874,0.9559663867865051
b0858,0.0044643883278741,b0858,0.0053113434026702,0.0008469550747960998,1.189713576103585
b0859,0.0166130239818692,b0859,0.0162113332181659,-0.0004016907637033017,0.975820731725802
b0860,0.0095396715989034,b0860,0.0090601739972015,-0.0004794976017019007,0.9497364666350758
b0861,0.275709675477926,b0861,0.2826080179785282,0.006898342500602173,1.0250203134461797
b0862,0.736957012630908,b0862,0.7302090331041096,-0.006747979526798398,0.9908434557088909
b0863,0.83744620071555,b0863,0.8738671515581374,0.03642095084258745,1.0434904962390035
b0864,0.0005106175265892,b0864,0.0006350200468421,0.00012440252025290002,1.2436315123843837
b0865,0.461708454852722,b0865,0.4660659749108328,0.004357520058110798,1.0094378173332363
b0866,0.49067134764864,b0866,0.5337574658923315,0.04308611824369152,1.0878105445736046
b0867,0.121057233213137,b0867,0.1257030868615957,0.004645853648458709,1.0383773321522975
b0868,0.165831087869888,b0868,0.166155816451482,0.00032472858159399154,1.001958188815892
b0869,0.146222140962531,b0869,0.151696388173355,0.0054742472108240126,1.0374378816695535
b0870,0.0751935837187181,b0870,0.0790120211332373,0.0038184374145192046,1.0507814260961825
b0871,1.87741528761896e-13,b0871,2.3249088168041175e-13,4.474935291851576e-14,1.2383561762473412
b0872,0.97372850389651,b0872,0.9949210442787142,0.021192540382204195,1.0217643216742647
b0873,0.47781759631718,b0873,0.5101384446890794,0.03232084837189941,1.067642649875214
b0874,0.261658929476537,b0874,0.2781261417918209,0.016467212315283863,1.0629338824714578
b0875,0.725788291885001,b0875,0.7024534557572633,-0.02333483612773779,0.967848976914283
b0876,0.0023242427912502,b0876,0.0031397814869269,0.0008155386956767,1.3508836076621864
b0877,0.594749973471981,b0877,0.6378304216856665,0.04308044821368551,1.072434552560287
b0878,0.929215803826736,b0878,0.9197224446626224,-0.009493359164113535,0.9897834721223879
b0879,0.845308145000382,b0879,0.8778219724441865,0.03251382744380449,1.0384638757311273
b0880,5.1213101407709395e-22,b0880,2.346282627204717e-21,1.8341516131276232e-21,4.581410933358389
b0881,0.299719661941103,b0881,0.3116711581309058,0.01195149618980279,1.0398755827775867
b0882,0.480463711579034,b0882,0.5332308446233268,0.05276713304429281,1.1098254285862188
b0884,0.256744896462002,b0884,0.2826080179785282,0.0258631215165262,1.1007347054330014
b0885,3.58439908133968e-05,b0885,3.977781409936521e-05,3.9338232859684085e-06,1.1097484737803842
b0886,0.253147585375358,b0886,0.2601103102876873,0.006962724912329299,1.0275046072511622
b0887,0.27808067943022,b0887,0.2898068198622869,0.011726140432066878,1.0421681234960063
b0888,0.0575362132414373,b0888,0.071096485857112,0.01356027261567469,1.23568239638525
b0889,0.332573181839514,b0889,0.3771988041757215,0.04462562233620748,1.1341828649242738
b0890,0.432413223432731,b0890,0.4344338991291278,0.002020675696396801,1.0046730201272653
b0891,0.0057903770751301,b0891,0.0062017911224817,0.0004114140473515998,1.0710513394919718
b0892,1.43660282637822e-09,b0892,2.610423894979886e-09,1.173821068601666e-09,1.817081135473577
b0893,0.0735638174447871,b0893,0.0949212141508567,0.021357396706069606,1.2903247472454686
b0894,0.161684838037725,b0894,0.1825134300236289,0.02082859198590392,1.1288221718170266
b0895,0.759920512849145,b0895,0.7776300035377917,0.01770949068864669,1.0233043988011972
b0896,0.976737424756915,b0896,0.9603621592422872,-0.016375265514627868,0.9832347311574519
b0897,2.05707395982736e-08,b0897,2.0193453626333093e-08,-3.772859719405075e-10,0.981659095428335
b0898,1.68679916468615e-07,b0898,2.1655783556517345e-07,4.7877919096558445e-08,1.2838388831278957
b0899,1.13713195607547e-14,b0899,6.912186434849326e-15,-4.459133125905375e-15,0.6078614181862437
b0900,0.181436142237178,b0900,0.2044913826378268,0.023055240400648797,1.1270708256710529
,,b0901,0.5538874249003619,,
b0902,0.0296118966443814,b0902,0.0322279899862842,0.0026160933419027976,1.0883460243469132
b0903,0.0295299769579675,b0903,0.0317580337069819,0.0022280567490144017,1.0754506768557857
b0904,0.12004310660758,b0904,0.1328565858213208,0.012813479213740792,1.106740649886944
b0905,0.368117241542859,b0905,0.4017176368572286,0.03360039531436959,1.091276342215168
b0906,0.332724496185448,b0906,0.3451287374927367,0.012404241307288677,1.0372808177621373
b0907,3.84180202313805e-05,b0907,4.680995605312306e-05,8.391935821742562e-06,1.2184374876997925
b0908,8.15529974916173e-07,b0908,1.169531726146653e-06,3.5400175123048e-07,1.4340757079675304
b0909,0.846511337740265,b0909,0.8648769190992103,0.018365581358945282,1.021695611789408
b0910,0.426927258969065,b0910,0.4287721698752856,0.001844910906220576,1.0043213706022793
b0911,0.0787898902165788,b0911,0.0935621062906873,0.014772216074108502,1.1874887251841881
b0912,0.0049912564006596,b0912,0.0048614451622564,-0.0001298112384031996,0.9739922720888382
b0913,0.758960893849899,b0913,0.8025202668352059,0.04355937298530699,1.0573934353380818
b0914,0.203581170051489,b0914,0.2080738573796562,0.004492687328167183,1.0220682852300678
b0915,0.111272516658174,b0915,0.116968319914223,0.005695803256049001,1.0511878712471863
b0916,0.26969195448274,b0916,0.2764381775326855,0.006746223049945488,1.0250145506301236
b0917,0.948125963025175,b0917,0.9798368517512028,0.031710888726027786,1.0334458605319152
b0918,0.887325141840783,b0918,0.8778219724441865,-0.009503169396596567,0.9892900933958865
b0919,0.853117929318792,b0919,0.8778219724441865,0.024704043125394426,1.0289573601449455
b0920,0.313626689399967,b0920,0.3323494487590394,0.01872275935907236,1.0596975958739128
b0921,0.0042307904265598,b0921,0.0057490150536132,0.0015182246270534,1.358851295852988
b0922,0.0439086781290041,b0922,0.0588125943654002,0.0149039162363961,1.3394298546772065
b0923,0.0238023499438365,b0923,0.0307317442958001,0.0069293943519636025,1.2911222786117358
b0924,0.0003529003162404,b0924,0.0006933764913554,0.00034047617511500007,1.9647941910118991
b0925,1.14215215922285e-06,b0925,1.4156371243480344e-06,2.734849651251845e-07,1.2394470499545969
b0926,0.0119777258969762,b0926,0.0121678073775015,0.00019008148052530004,1.0158695800989475
b0927,0.037241971506109,b0927,0.0385578362458301,0.0013158647397210968,1.0353328432009903
b0928,0.957669345394382,b0928,0.9408332074393484,-0.01683613795503358,0.9824196753963131
b0929,0.0,b0929,0.0,0.0,
b0930,0.597693908251003,b0930,0.6023522575512261,0.00465834930022313,1.0077938711369079
b0931,0.357468221066966,b0931,0.36728502329751,0.009816802230543986,1.0274620278167468
b0932,0.0046815220440111,b0932,0.0074379330755622,0.0027564110315510997,1.5887852295979843
b0933,0.530744016353498,b0933,0.5452250532396438,0.01448103688614577,1.027284409131239
b0934,0.635519268849094,b0934,0.6467887784175899,0.011269509568495817,1.0177327582669595
b0935,0.887325141840783,b0935,0.9040978185020664,0.016772676661283348,1.0189025148396988
b0936,0.106764206820172,b0936,0.1390794208282706,0.0323152140080986,1.302678350456241
b0937,0.577752480704639,b0937,0.6477591826459933,0.07000670194135428,1.1211707509346782
b0938,0.0655669491929509,b0938,0.0723910196632293,0.006824070470278401,1.104077901355399
b0940,0.813783268885287,b0940,0.8224547715745962,0.008671502689309274,1.0106557888578704
b0941,0.521769894326327,b0941,0.5328128260464673,0.011042931720140259,1.0211643711916305
,,b0942,0.7542859721770732,,
b0943,0.442822982298756,b0943,0.4670618970965373,0.024238914797781286,1.0547372556680634
b0944,0.59599979237903,b0944,0.6345349559119193,0.03853516353288933,1.064656337176008
b0945,0.40919896254206,b0945,0.4189586303330954,0.009759667791035376,1.0238506660193016
b0946,0.0241035432887457,b0946,0.0270699982083455,0.0029664549195997994,1.1230713212602597
b0947,0.53246068114022,b0947,0.5299493742567903,-0.002511306883429709,0.9952835824834015
b0948,0.902312768568378,b0948,0.9329125906670304,0.030599822098652307,1.0339126555276419
b0949,0.987265720777519,b0949,0.9897790635586148,0.0025133427810958286,1.0025457612152444
b0950,0.202931067261925,b0950,0.2080738573796562,0.005142790117731194,1.025342547038859
b0951,0.0195277027881908,b0951,0.0217583882271684,0.0022306854389776004,1.1142318409478553
b0952,0.680786206443433,b0952,0.6771815976190984,-0.0036046088243346652,0.9947052264129059
b0953,4.52607862630719e-17,b0953,1.8014794841200212e-17,-2.724599142187169e-17,0.398022136347605
b0954,4.39018182954754e-07,b0954,1.0029457931874862e-06,5.639276102327323e-07,2.284519940466456
b0955,0.855620960490333,b0955,0.8909400547677582,0.03531909427742519,1.0412789025846034
b0956,0.379322520049103,b0956,0.4024949938441623,0.023172473795059323,1.0610891064207304
b0957,0.213346851681977,b0957,0.2462565606127918,0.032909708930814796,1.1542544859291914
b0958,0.0013866850651417,b0958,0.0018335377891908,0.00044685272404909994,1.322245285019665
b0959,0.0059118813074951,b0959,0.0082760062992072,0.0023641249917121,1.3998938525228604
b0960,0.0466634194293195,b0960,0.046354484912191,-0.0003089345171285035,0.9933795139553276
b0961,0.79092240447194,b0961,0.7977726761193787,0.006850271647438788,1.0086611172078408
b0962,0.793283083428645,b0962,0.7812905479185106,-0.01199253551013435,0.9848824010486881
b0963,2.0189144432478803e-15,b0963,9.679640397128211e-15,7.66072595388033e-15,4.7944777598184505
b0964,0.0034720476689911,b0964,0.004178147334629,0.0007060996656378998,1.2033669272297396
b0965,0.707216367627852,b0965,0.7065415390782769,-0.0006748285495751238,0.9990457961941144
b0966,0.0195511122300638,b0966,0.0201726616685106,0.0006215494384467987,1.0317910015109544
b0967,0.159784758927653,b0967,0.185043555488049,0.02525879656039598,1.1580801368660738
b0968,0.798086227263602,b0968,0.8217001835426212,0.023613956279019188,1.0295882267759267
b0969,0.0130024116553642,b0969,0.013874233365593,0.0008718217102287994,1.067050769760018
b0970,0.351411103892806,b0970,0.3489721195400682,-0.0024389843527378163,0.9930594556469058
b0972,7.57961090452201e-07,b0972,7.847581006785578e-07,2.6797010226356805e-08,1.0353540710254265
b0973,1.15285220507607e-07,b0973,1.1815746227789233e-07,2.8722417702853316e-09,1.0249142236761895
b0974,0.0050334422799806,b0974,0.0055162939359901,0.0004828516560094996,1.0959287162048
b0975,0.173128566101311,b0975,0.182771903837387,0.009643337736076008,1.0557004424702099
b0976,0.22756992792298,b0976,0.2267019515172505,-0.0008679764057294981,0.9961858914591595
b0977,0.0160753441645147,b0977,0.0150823181397554,-0.000993026024759298,0.9382267642548308
b0978,8.35806434022095e-23,b0978,3.435016593421788e-23,-4.923047746799162e-23,0.41098231044856753
b0979,1.44167254999049e-18,b0979,5.678763025317673e-19,-8.737962474587226e-19,0.39390103011638344
b0980,1.45449994871593e-07,b0980,1.0987940907288713e-07,-3.557058579870588e-08,0.7554445716542754
b0981,0.267148769481116,b0981,0.277068336290856,0.009919566809739988,1.0371312464923825
,,b0982,0.8778219724441865,,
b0983,0.171837523887401,b0983,0.1871152360140665,0.015277712126665483,1.0889078926479203
b0984,0.685669431395366,b0984,0.7059711622642152,0.020301730868849233,1.0296086276261935
b0985,0.566277611639136,b0985,0.5226051232352257,-0.04367248840391036,0.9228779533107502
,,b0986,0.7613767785922294,,
,,b0987,0.5431048855226327,,
b0988,0.973087839752602,b0988,0.9927141185378924,0.01962627878529033,1.020169072085291
b0990,0.281270482268074,b0990,0.284280279162338,0.003009796894264005,1.0107007207794931
b0992,0.868820538994147,b0992,0.8756528873870876,0.006832348392940557,1.007863935169915
b0993,0.517532334523998,b0993,0.5282139583198702,0.01068162379587212,1.0206395293266006
b0994,0.221079910098591,b0994,0.2345326159612393,0.013452705862648323,1.0608499698441576
b0995,0.579072777552073,b0995,0.6323641648403232,0.053291387288250225,1.0920288249665786
,,b0996,0.437804489551562,,
b0997,0.554690357169754,b0997,0.5516189829816809,-0.0030713741880731282,0.9944629032245225
b0998,0.765888270727072,b0998,0.7734092855959388,0.007521014868866804,1.0098199896203228
b0999,1.8234879118155e-05,b0999,1.447201835404989e-05,-3.7628607641051113e-06,0.793644874763182
b1000,4.84118637815852e-13,b1000,3.7082103617699844e-13,-1.1329760163885357e-13,0.7659714111606886
b1001,0.652134130002258,b1001,0.666748186968609,0.014614056966351097,1.022409587681449
b1002,0.155702940107569,b1002,0.1864074667893701,0.030704526681801098,1.197199402018925
b1003,6.40487403021452e-09,b1003,6.162744712220497e-09,-2.4212931799402347e-10,0.9621960842864674
b1004,7.01741173760688e-05,b1004,7.0106536575469e-05,-6.758080059979146e-08,0.9990369554598368
b1006,0.274712477801969,b1006,0.2795268230960553,0.0048143452940863085,1.0175250332005552
b1007,0.087359265776903,b1007,0.0863650952148655,-0.0009941705620375024,0.988619746821403
,,b1008,0.8657193712256179,,
b1009,0.324049094845871,b1009,0.3442353701298549,0.020186275283983868,1.0622938795542236
,,b1010,0.9927141185378924,,
,,b1011,0.25862240327936,,
,,b1012,0.7267325869420027,,
b1013,0.70618218918549,b1013,0.7128487308528176,0.006666541667327608,1.0094402574426533
b1014,6.14955851531105e-29,b1014,4.4882504007375673e-29,-1.6613081145734824e-29,0.7298492061768027
b1015,1.8073154112668298e-94,b1015,9.410546986713223e-95,-8.662607125955075e-95,0.5206920124759487
b1018,1.42990622704972e-13,b1018,3.751344043225108e-13,2.321437816175388e-13,2.623489549356769
b1019,6.66627823296666e-08,b1019,1.0205324316106142e-07,3.539046083139483e-08,1.5308878446803922
b1020,0.479725488150698,b1020,0.5166267244698823,0.03690123631918435,1.0769215670850334
b1021,0.875498863365686,b1021,0.8909400547677582,0.015441191402072119,1.0176370205013305
b1022,0.643793203180982,b1022,0.6736871708641938,0.02989396768321184,1.0464341150784224
b1023,0.978792219878473,b1023,0.973640609881361,-0.00515160999711195,0.994736768547515
b1024,0.273885859168267,b1024,0.2722176885999475,-0.001668170568319527,0.9939092490083811
b1025,0.658904068458676,b1025,0.7024534557572633,0.04354938729858726,1.066093668840836
b1026,0.617048780026578,b1026,0.6129774998585691,-0.0040712801680089505,0.9934020124505658
b1027,0.833070207436559,b1027,0.8127918985448717,-0.020278308891687358,0.9756583434257171
b1033,0.962279758537883,b1033,0.9808335357133212,0.01855377717543827,1.0192810635481198
b1034,0.642443347671828,b1034,0.6813824892850182,0.03893914161319023,1.060611012246143
b1035,0.900123608978447,b1035,0.8956435869706797,-0.004480022007767315,0.995022881343095
b1036,0.853932543043983,b1036,0.8366371260798865,-0.017295416964096533,0.9797461554721358
b1037,0.182532752324953,b1037,0.1949178330890494,0.01238508076409639,1.0678512793257393
,,b1038,0.0718947254127075,,
b1040,0.0120529552645515,b1040,0.0142031011596261,0.0021501458950746004,1.178391593420936
,,b1041,0.2517454175965682,,
,,b1042,0.1357600366126765,,
,,b1044,0.1396673364544962,,
b1045,0.0012026445212272,b1045,0.0013363954343896,0.00013375091316240005,1.1112140044723424
b1046,2.52398513826015e-07,b1046,2.7269715591371265e-07,2.029864208769765e-08,1.0804229857775234
b1047,0.628154458513647,b1047,0.6384249063246311,0.010270447810984074,1.0163501948792757
b1048,0.928181008580891,b1048,0.9159551794688876,-0.012225829112003428,0.9868281843746236
b1049,0.910602036346002,b1049,0.8963808082248262,-0.014221228121175766,0.9843826089185549
b1050,0.672751892639301,b1050,0.6785786645019886,0.005826771862687541,1.0086611006619814
b1051,0.0001856560822663,b1051,0.0002060916762118,2.0435593945500004e-05,1.1100723105650143
b1053,9.87865864545583e-14,b1053,1.4552271942556808e-13,4.6736132971009785e-14,1.473102013627208
b1054,0.0401356850876765,b1054,0.0430108520585637,0.0028751669708871955,1.0716361752541756
b1055,1.93289937575341e-05,b1055,2.348486083594623e-05,4.155867078412132e-06,1.2150069026118988
b1056,3.13650295798106e-05,b1056,4.164193665697072e-05,1.0276907077160116e-05,1.3276549461243063
b1057,0.0399326195032034,b1057,0.0462939964486446,0.0063613769454411995,1.1593027711325297
b1059,0.103268241859239,b1059,0.1260784106540611,0.022810168794822117,1.2208827068627137
b1060,0.901514472606172,b1060,0.9198708027484096,0.018356330142237587,1.0203616588529874
b1061,0.470776126320331,b1061,0.5005583340032927,0.029782207682961748,1.063261932833648
b1062,0.857951696632157,b1062,0.8890625790894631,0.031110882457306088,1.036261811217846
b1063,0.0014859976728783,b1063,0.0014984596598215,1.2461986943199978e-05,1.0083862762174194
b1064,2.23199766353198e-13,b1064,2.0746382312191418e-13,-1.5735943231283815e-14,0.9294983884240148
b1065,0.0841898669736812,b1065,0.0903182802806345,0.006128413306953309,1.0727927662466687
b1066,0.0235420699829876,b1066,0.0320507478566812,0.008508677873693603,1.3614243726164394
b1067,0.0019392210335454,b1067,0.003244742762285,0.0013055217287396,1.6732196619963258
b1068,0.0312345131496161,b1068,0.0401332508721568,0.008898737722540701,1.2849007980343716
b1069,0.0343200386839816,b1069,0.0355646150784735,0.0012445763944919017,1.0362638400833968
,,b1070,0.7478844365413818,,
b1071,0.853045609464539,b1071,0.8463317233588209,-0.006713886105718103,0.9921295109766376
b1072,0.178667074816339,b1072,0.1954049654473115,0.016737890630972502,1.0936820096717776
b1073,4.66320228345618e-06,b1073,0.004058115607282,0.004053452404998544,870.2422414054674
,,b1074,0.0010679756479637,,
b1075,4.47672258853358e-05,b1075,4.638850823625772e-05,1.6212823509219231e-06,1.0362158324278252
b1076,1.68027100043254e-08,b1076,2.0451273842254904e-08,3.648563837929505e-09,1.2171413918939433
b1077,0.0004402907731714,b1077,0.0004544179941782,1.41272210068e-05,1.0320861164203876
b1078,0.104041665090811,b1078,0.1105813920193033,0.006539726928492293,1.0628568076335976
b1079,0.90924803425305,b1079,0.9126384220666932,0.003390387813643203,1.0037287821209626
b1080,0.961280204566005,b1080,0.9507895002001,-0.010490704365905046,0.9890867362959572
b1081,0.143783572746645,b1081,0.1584080855095462,0.014624512762901193,1.1017119861715388
b1082,0.0626982950975294,b1082,0.070852040066332,0.008153744968802598,1.1300473155788233
b1083,0.189395287802482,b1083,0.1867083189638758,-0.0026869688386061963,0.9858129055385559
b1084,0.0612211022138815,b1084,0.0762712345560672,0.015050132342185697,1.2458324302886068
b1086,0.0132420305787458,b1086,0.0175706463434558,0.004328615764710001,1.3268845921302788
b1087,0.211043732096265,b1087,0.2181498037823479,0.007106071686082904,1.0336710861559326
b1088,0.873911811183531,b1088,0.8655418243257866,-0.008369986857744371,0.9904223895928252
b1089,0.0828720488873121,b1089,0.0957660703447594,0.012894021457447294,1.1555895097390478
b1090,0.153380280559106,b1090,0.1886331529304296,0.0352528723713236,1.2298396654564645
b1091,0.0235420699829876,b1091,0.0309273641465382,0.007385294163550601,1.3137062360653713
b1092,0.0129021681093991,b1092,0.017583488250049,0.004681320140649901,1.3628320527958093
b1093,0.0001192979543154,b1093,0.0002157875417667,9.64895874513e-05,1.8088117520959393
b1094,0.0622741285019935,b1094,0.073366918220873,0.011092789718879503,1.1781283814919128
b1095,0.171294192582332,b1095,0.2123138912840708,0.0410196987017388,1.2394692901338311
b1096,0.123698600519677,b1096,0.1270857228946423,0.0033871223749652873,1.0273820589783187
b1097,0.0226022109947647,b1097,0.022990311942018,0.00038810094725330244,1.0171709284256836
b1098,0.0207998387892412,b1098,0.0209371184633617,0.00013727967412049957,1.0066000354864053
b1099,4.79552970376181e-05,b1099,6.707895592761254e-05,1.9123658889994438e-05,1.3987809495787933
b1100,0.0001192979543154,b1100,0.0001407289272919,2.143097297649999e-05,1.1796424180069407
b1101,0.000262364777197,b1101,0.0002673064317745,4.9416545774999565e-06,1.0188350533569888
b1102,0.919533473848482,b1102,0.941291633365176,0.02175815951669391,1.023662172324875
b1103,0.0678989002420198,b1103,0.0778080436794688,0.009909143437448989,1.1459396750481774
b1104,0.0548681340853596,b1104,0.0665496103456386,0.011681476260278996,1.2129009206346595
b1105,0.0003769026187745,b1105,0.0006842911292538,0.0003073885104793,1.8155648041894077
b1106,0.847560260346556,b1106,0.8792367312050549,0.031676470858498895,1.0373737093873971
b1107,0.321997018748619,b1107,0.3609315937280894,0.03893457497947039,1.1209159486345008
b1108,0.927996527775073,b1108,0.9524867612964674,0.024490233521394345,1.0263904365893601
b1109,0.23442554461375,b1109,0.2549135933392746,0.020488048725524594,1.0873968268231247
b1110,9.89035457949365e-50,b1110,1.5117773854312346e-50,-8.378577194062416e-50,0.15285370946818289
